folder,file,code,kind,indicator,unit,region,period,year,period_type,value
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要支援1),（日）,北塩原村,H26,2014,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要支援1),（日）,北塩原村,H27,2015,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要支援1),（日）,北塩原村,H28,2016,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要支援1),（日）,北塩原村,H29,2017,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要支援2),（日）,北塩原村,H26,2014,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要支援2),（日）,北塩原村,H27,2015,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要支援2),（日）,北塩原村,H28,2016,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要支援2),（日）,北塩原村,H29,2017,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,H26,2014,年度,9.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,H27,2015,年度,9.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,H28,2016,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,H29,2017,年度,9.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,H30,2018,年度,11.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,R元,2019,年度,11.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,R2,2020,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,R3,2021,年度,12.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,R4,2022,年度,9.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,R5,2023,年度,9.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,R6（R7/2月サービス提供分まで）,2024,年度,9.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護1),（日）,北塩原村,R7（R8/2月サービス提供分まで）,2025,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,H26,2014,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,H27,2015,年度,11.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,H28,2016,年度,11.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,H29,2017,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,H30,2018,年度,11.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,R元,2019,年度,11.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,R2,2020,年度,11.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,R3,2021,年度,12.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,R4,2022,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,R5,2023,年度,9.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,R6（R7/2月サービス提供分まで）,2024,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護2),（日）,北塩原村,R7（R8/2月サービス提供分まで）,2025,年度,12.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,H26,2014,年度,8.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,H27,2015,年度,8.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,H28,2016,年度,8.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,H29,2017,年度,7.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,H30,2018,年度,9.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,R元,2019,年度,9.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,R2,2020,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,R3,2021,年度,16.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,R4,2022,年度,15.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,R5,2023,年度,13.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,R6（R7/2月サービス提供分まで）,2024,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護3),（日）,北塩原村,R7（R8/2月サービス提供分まで）,2025,年度,13.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,H26,2014,年度,6.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,H27,2015,年度,5.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,H28,2016,年度,5.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,H29,2017,年度,6.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,H30,2018,年度,8.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,R元,2019,年度,5.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,R2,2020,年度,8.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,R3,2021,年度,7.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,R4,2022,年度,5.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,R5,2023,年度,6.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,R6（R7/2月サービス提供分まで）,2024,年度,8.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護4),（日）,北塩原村,R7（R8/2月サービス提供分まで）,2025,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護5),（日）,北塩原村,H26,2014,年度,8.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護5),（日）,北塩原村,H27,2015,年度,8.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護5),（日）,北塩原村,H28,2016,年度,11.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護5),（日）,北塩原村,H29,2017,年度,11.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護5),（日）,北塩原村,H30,2018,年度,16.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護5),（日）,北塩原村,R元,2019,年度,4.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護5),（日）,北塩原村,R2,2020,年度,15.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護5),（日）,北塩原村,R3,2021,年度,13.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護5),（日）,北塩原村,R4,2022,年度,1.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護5),（日）,北塩原村,R6（R7/2月サービス提供分まで）,2024,年度,2.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(要介護5),（日）,北塩原村,R7（R8/2月サービス提供分まで）,2025,年度,6.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,H26,2014,年度,7.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,H27,2015,年度,8.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,H28,2016,年度,7.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,H29,2017,年度,8.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,H30,2018,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,R元,2019,年度,11.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,R2,2020,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,R3,2021,年度,12.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,R4,2022,年度,10.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,R5,2023,年度,9.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,R6（R7/2月サービス提供分まで）,2024,年度,9.0
介護サービス受給者数利用回数　北塩原,D46-e_受給者1人あたり利用日数・回数（通所介護）（要介護度別）_時系列 (1).xlsx,D46-e,時系列,受給者1人あたり利用日数・回数（通所介護）(合計),（日）,北塩原村,R7（R8/2月サービス提供分まで）,2025,年度,11.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,H26,2014,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,H27,2015,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,H28,2016,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,H29,2017,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,H30,2018,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,R元,2019,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,R2,2020,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,R3,2021,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,R4,2022,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,R5,2023,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,R6（R7/2月サービス提供分まで）,2024,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援1),（日）,北塩原村,R7（R8/2月サービス提供分まで）,2025,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,H26,2014,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,H27,2015,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,H28,2016,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,H29,2017,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,H30,2018,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,R元,2019,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,R2,2020,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,R3,2021,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,R4,2022,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,R5,2023,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,R6（R7/2月サービス提供分まで）,2024,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要支援2),（日）,北塩原村,R7（R8/2月サービス提供分まで）,2025,年度,0.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要介護1),（日）,北塩原村,H26,2014,年度,7.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要介護1),（日）,北塩原村,H27,2015,年度,4.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要介護1),（日）,北塩原村,H28,2016,年度,6.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要介護1),（日）,北塩原村,H29,2017,年度,7.0
介護サービス受給者数利用回数　北塩原,D46-f_受給者1人あたり利用日数・回数（通所リハビリテーション）（要介護度別）_時系列 (1).xlsx,D46-f,時系列,受給者1人あたり利用日数・回数（通所リハビリテーション）(要介護1),（日）,北塩原村,H30,2018,年度,7.0
